age,gender,education_level,job_title,years_of_experience,salary,experience_per_age,seniority,age_group
39,female,master's,marketing manager,10,110000,0.2564102564102564,senior,mid_age
31,male,bachelor's,software engineer,4,65000,0.12903225806451613,mid,mid_age
27,male,bachelor's,software engineer,3,60000,0.1111111111111111,mid,junior
38,female,master's,marketing manager,9,100000,0.23684210526315788,mid,mid_age
44,male,phd,data scientist,15,150000,0.3409090909090909,senior,mid_age
30,female,bachelor's,human resources coordinator,4,55000,0.13333333333333333,mid,mid_age
23,male,high school,junior sales associate,1,30000,0.043478260869565216,junior,junior
28,female,master's,software developer,5,70000,0.17857142857142858,mid,junior
34,male,bachelor's,operations manager,8,90000,0.23529411764705882,mid,mid_age
25,female,master's,marketing coordinator,2,40000,0.08,junior,junior
41,male,phd,data scientist,12,130000,0.2926829268292683,senior,mid_age
33,female,bachelor's,human resources manager,6,75000,0.18181818181818182,mid,mid_age
26,male,high school,junior sales associate,2,35000,0.07692307692307693,junior,junior
37,female,master's,marketing manager,10,110000,0.2702702702702703,senior,mid_age
29,male,bachelor's,software engineer,4,65000,0.13793103448275862,mid,junior
46,male,phd,data scientist,18,180000,0.391304347826087,senior,senior
26,female,bachelor's,junior software developer,1,35000,0.038461538461538464,junior,junior
39,female,master's,human resources manager,11,120000,0.28205128205128205,senior,mid_age
32,male,bachelor's,operations manager,6,75000,0.1875,mid,mid_age
28,female,high school,junior sales associate,1,30000,0.03571428571428571,junior,junior
43,male,phd,data scientist,16,160000,0.37209302325581395,senior,mid_age
27,male,bachelor's,software developer,3,60000,0.1111111111111111,mid,junior
35,female,master's,marketing coordinator,8,85000,0.22857142857142856,mid,mid_age
30,male,bachelor's,operations manager,5,70000,0.16666666666666666,mid,mid_age
26,female,master's,human resources coordinator,3,50000,0.11538461538461539,mid,junior
41,male,phd,data scientist,13,140000,0.3170731707317073,senior,mid_age
24,male,bachelor's,software engineer,2,55000,0.08333333333333333,junior,junior
32,female,master's,marketing manager,7,90000,0.21875,mid,mid_age
45,male,phd,data scientist,16,160000,0.35555555555555557,senior,senior
28,female,bachelor's,human resources coordinator,4,60000,0.14285714285714285,mid,junior
22,male,high school,junior sales associate,1,25000,0.045454545454545456,junior,junior
36,male,bachelor's,operations manager,8,100000,0.2222222222222222,mid,mid_age
27,female,bachelor's,marketing coordinator,3,45000,0.1111111111111111,mid,junior
42,male,phd,data scientist,14,140000,0.3333333333333333,senior,mid_age
25,male,high school,junior sales associate,2,30000,0.08,junior,junior
39,female,master's,marketing manager,11,120000,0.28205128205128205,senior,mid_age
47,male,phd,data scientist,19,190000,0.40425531914893614,senior,senior
40,female,master's,human resources manager,12,130000,0.3,senior,mid_age
33,male,bachelor's,operations manager,7,85000,0.21212121212121213,mid,mid_age
29,female,high school,junior sales associate,1,25000,0.034482758620689655,junior,junior
28,male,bachelor's,software developer,3,60000,0.10714285714285714,mid,junior
36,female,master's,marketing coordinator,9,100000,0.25,mid,mid_age
31,male,bachelor's,operations manager,6,75000,0.1935483870967742,mid,mid_age
26,male,high school,junior sales associate,2,30000,0.07692307692307693,junior,junior
31,male,bachelor's,software engineer,5,80000,0.16129032258064516,mid,mid_age
27,female,master's,marketing manager,3,60000,0.1111111111111111,mid,junior
38,male,phd,data scientist,12,130000,0.3157894736842105,senior,mid_age
29,female,bachelor's,human resources coordinator,2,45000,0.06896551724137931,junior,junior
23,male,high school,junior sales associate,1,25000,0.043478260869565216,junior,junior
32,female,master's,software developer,7,90000,0.21875,mid,mid_age
44,male,bachelor's,operations manager,18,170000,0.4090909090909091,senior,mid_age
26,female,bachelor's,marketing coordinator,2,40000,0.07692307692307693,junior,junior
40,male,phd,data scientist,15,150000,0.375,senior,mid_age
33,female,bachelor's,human resources manager,8,95000,0.24242424242424243,mid,mid_age
24,male,high school,junior sales associate,1,25000,0.041666666666666664,junior,junior
35,female,master's,marketing manager,10,110000,0.2857142857142857,senior,mid_age
29,male,bachelor's,software engineer,4,70000,0.13793103448275862,mid,junior
49,male,phd,data scientist,22,220000,0.4489795918367347,senior,senior
26,female,bachelor's,junior software developer,2,35000,0.07692307692307693,junior,junior
41,female,master's,human resources manager,13,140000,0.3170731707317073,senior,mid_age
36,male,bachelor's,operations manager,9,110000,0.25,mid,mid_age
28,female,high school,junior sales associate,1,25000,0.03571428571428571,junior,junior
29,male,bachelor's,software developer,5,80000,0.1724137931034483,mid,junior
39,female,master's,marketing coordinator,11,120000,0.28205128205128205,senior,mid_age
32,male,bachelor's,operations manager,6,90000,0.1875,mid,mid_age
28,female,master's,human resources coordinator,2,45000,0.07142857142857142,junior,junior
34,male,bachelor's,software engineer,6,85000,0.17647058823529413,mid,mid_age
31,female,master's,marketing manager,4,62000,0.12903225806451613,mid,mid_age
41,male,phd,data scientist,13,138000,0.3170731707317073,senior,mid_age
27,female,bachelor's,human resources coordinator,2,47000,0.07407407407407407,junior,junior
25,male,high school,junior sales associate,1,26000,0.04,junior,junior
33,female,master's,software developer,8,95000,0.24242424242424243,mid,mid_age
45,male,bachelor's,operations manager,19,174000,0.4222222222222222,senior,senior
28,female,bachelor's,marketing coordinator,2,41000,0.07142857142857142,junior,junior
42,male,phd,data scientist,16,162000,0.38095238095238093,senior,mid_age
34,female,bachelor's,human resources manager,9,99000,0.2647058823529412,mid,mid_age
23,male,high school,junior sales associate,1,26000,0.043478260869565216,junior,junior
36,female,master's,marketing manager,11,117000,0.3055555555555556,senior,mid_age
30,male,bachelor's,software engineer,5,75000,0.16666666666666666,mid,mid_age
50,male,phd,data scientist,23,225000,0.46,senior,senior
27,female,bachelor's,junior software developer,2,36000,0.07407407407407407,junior,junior
43,female,master's,human resources manager,14,146000,0.32558139534883723,senior,mid_age
37,male,bachelor's,operations manager,10,113000,0.2702702702702703,senior,mid_age
29,female,high school,junior sales associate,1,26000,0.034482758620689655,junior,junior
44,male,phd,data scientist,17,168000,0.38636363636363635,senior,mid_age
30,male,bachelor's,software developer,6,85000,0.2,mid,mid_age
40,female,master's,marketing coordinator,12,122000,0.3,senior,mid_age
33,male,bachelor's,operations manager,7,96000,0.21212121212121213,mid,mid_age
29,female,master's,human resources coordinator,3,49000,0.10344827586206896,mid,junior
43,male,phd,data scientist,16,162000,0.37209302325581395,senior,mid_age
32,female,master's,software developer,8,95000,0.25,mid,mid_age
24,male,high school,junior sales associate,1,26000,0.041666666666666664,junior,junior
31,female,master's,marketing manager,5,68000,0.16129032258064516,mid,mid_age
39,male,bachelor's,operations manager,13,127000,0.3333333333333333,senior,mid_age
25,female,bachelor's,human resources coordinator,2,47000,0.08,junior,junior
41,male,phd,data scientist,15,155000,0.36585365853658536,senior,mid_age
35,female,bachelor's,human resources manager,8,92000,0.22857142857142856,mid,mid_age
26,male,high school,junior sales associate,1,26000,0.038461538461538464,junior,junior
37,female,master's,marketing manager,12,125000,0.32432432432432434,senior,mid_age
29,male,bachelor's,software engineer,4,71000,0.13793103448275862,mid,junior
51,male,phd,data scientist,24,240000,0.47058823529411764,senior,senior
28,female,bachelor's,junior software developer,2,36000,0.07142857142857142,junior,junior
44,female,master's,human resources manager,15,152000,0.3409090909090909,senior,mid_age
38,male,bachelor's,operations manager,11,119000,0.2894736842105263,senior,mid_age
30,female,high school,junior sales associate,1,26000,0.03333333333333333,junior,mid_age
45,male,phd,data scientist,19,190000,0.4222222222222222,senior,senior
31,male,bachelor's,software developer,6,85000,0.1935483870967742,mid,mid_age
41,female,master's,marketing coordinator,13,131000,0.3170731707317073,senior,mid_age
34,male,bachelor's,operations manager,8,101000,0.23529411764705882,mid,mid_age
30,female,master's,human resources coordinator,3,49000,0.1,mid,mid_age
44,male,phd,data scientist,18,182000,0.4090909090909091,senior,mid_age
27,male,bachelor's,software developer,3,62000,0.1111111111111111,mid,junior
42,female,master's,marketing manager,16,137000,0.38095238095238093,senior,mid_age
35,male,phd,data scientist,9,112000,0.2571428571428571,mid,mid_age
33,male,high school,junior sales associate,1,25000,0.030303030303030304,junior,mid_age
36,female,bachelor's,operations manager,7,91000,0.19444444444444445,mid,mid_age
43,male,phd,data scientist,17,179000,0.3953488372093023,senior,mid_age
31,female,bachelor's,software engineer,5,74000,0.16129032258064516,mid,mid_age
49,male,master's,marketing manager,23,228000,0.46938775510204084,senior,senior
28,female,bachelor's,junior software developer,2,37000,0.07142857142857142,junior,junior
45,female,phd,data scientist,19,193000,0.4222222222222222,senior,senior
30,female,high school,junior sales associate,1,25000,0.03333333333333333,junior,mid_age
45,male,master's,marketing manager,20,204000,0.4444444444444444,senior,senior
27,female,bachelor's,software developer,3,61000,0.1111111111111111,mid,junior
41,male,phd,data scientist,15,157000,0.36585365853658536,senior,mid_age
35,female,master's,human resources manager,8,92000,0.22857142857142856,mid,mid_age
26,male,bachelor's,software engineer,1,52000,0.038461538461538464,junior,junior
30,female,bachelor's,marketing coordinator,4,58000,0.13333333333333333,mid,mid_age
48,male,phd,data scientist,22,219000,0.4583333333333333,senior,senior
32,female,master's,marketing manager,6,77000,0.1875,mid,mid_age
34,male,bachelor's,operations manager,8,104000,0.23529411764705882,mid,mid_age
31,female,high school,junior sales associate,1,25000,0.03225806451612903,junior,mid_age
44,female,phd,data scientist,18,183000,0.4090909090909091,senior,mid_age
31,female,master's,human resources director,6,95000,0.1935483870967742,mid,mid_age
28,male,bachelor's,junior web developer,2,45000,0.07142857142857142,junior,junior
29,female,master's,senior hr generalist,4,70000,0.13793103448275862,mid,junior
35,male,phd,senior human resources manager,10,110000,0.2857142857142857,senior,mid_age
26,female,high school,web developer,1,35000,0.038461538461538464,junior,junior
32,male,bachelor's,junior hr generalist,5,60000,0.15625,mid,mid_age
27,female,master's,web developer,2,50000,0.07407407407407407,junior,junior
39,male,master's,human resources director,12,120000,0.3076923076923077,senior,mid_age
23,female,bachelor's,junior hr generalist,1,32000,0.043478260869565216,junior,junior
30,male,bachelor's,web developer,4,65000,0.13333333333333333,mid,mid_age
26,female,bachelor's,junior hr coordinator,1,35000,0.038461538461538464,junior,junior
42,male,phd,senior human resources manager,14,130000,0.3333333333333333,senior,mid_age
34,female,master's,human resources director,9,95000,0.2647058823529412,mid,mid_age
28,male,high school,junior hr generalist,2,43000,0.07142857142857142,junior,junior
31,female,bachelor's,junior hr coordinator,4,50000,0.12903225806451613,mid,mid_age
29,male,bachelor's,web developer,3,60000,0.10344827586206896,mid,junior
35,female,master's,senior hr generalist,8,80000,0.22857142857142856,mid,mid_age
26,male,master's,junior web developer,2,48000,0.07692307692307693,junior,junior
40,female,phd,human resources director,13,125000,0.325,senior,mid_age
34,male,bachelor's,web developer,7,85000,0.20588235294117646,mid,mid_age
26,female,bachelor's,junior hr generalist,2,42000,0.07692307692307693,junior,junior
29,male,master's,senior hr generalist,4,70000,0.13793103448275862,mid,junior
25,female,high school,junior hr coordinator,1,32000,0.04,junior,junior
33,male,master's,web developer,6,80000,0.18181818181818182,mid,mid_age
27,female,bachelor's,junior hr generalist,2,42000,0.07407407407407407,junior,junior
31,male,phd,senior human resources manager,7,90000,0.22580645161290322,mid,mid_age
24,male,bachelor's,junior web developer,1,40000,0.041666666666666664,junior,junior
42,female,master's,senior hr generalist,12,110000,0.2857142857142857,senior,mid_age
34,male,master's,human resources director,10,105000,0.29411764705882354,senior,mid_age
28,female,bachelor's,junior hr generalist,3,50000,0.10714285714285714,mid,junior
33,male,phd,human resources director,8,95000,0.24242424242424243,mid,mid_age
29,female,bachelor's,web developer,3,60000,0.10344827586206896,mid,junior
25,male,high school,junior hr generalist,2,40000,0.08,junior,junior
26,female,master's,senior hr generalist,2,55000,0.07692307692307693,junior,junior
30,male,bachelor's,web developer,5,70000,0.16666666666666666,mid,mid_age
24,female,high school,junior hr coordinator,1,32000,0.041666666666666664,junior,junior
31,male,master's,human resources director,7,90000,0.22580645161290322,mid,mid_age
27,female,bachelor's,web developer,2,50000,0.07407407407407407,junior,junior
26,female,bachelor's,junior hr generalist,1,32000,0.038461538461538464,junior,junior
32,male,master's,web developer,6,80000,0.1875,mid,mid_age
25,male,high school,web developer,2,45000,0.08,junior,junior
33,female,bachelor's,junior hr generalist,7,65000,0.21212121212121213,mid,mid_age
27,male,master's,web developer,2,50000,0.07407407407407407,junior,junior
28,female,bachelor's,junior hr coordinator,3,45000,0.10714285714285714,mid,junior
34,male,phd,human resources director,9,95000,0.2647058823529412,mid,mid_age
30,female,bachelor's,web developer,4,65000,0.13333333333333333,mid,mid_age
26,male,bachelor's,junior hr coordinator,2,38000,0.07692307692307693,junior,junior
42,female,master's,senior human resources manager,13,125000,0.30952380952380953,senior,mid_age
34,male,master's,web developer,8,90000,0.23529411764705882,mid,mid_age
28,female,high school,junior hr generalist,2,43000,0.07142857142857142,junior,junior
31,male,bachelor's,junior hr generalist,5,60000,0.16129032258064516,mid,mid_age
29,female,master's,web developer,3,60000,0.10344827586206896,mid,junior
26,female,bachelor's,web developer,1,35000,0.038461538461538464,junior,junior
32,male,master's,human resources director,6,95000,0.1875,mid,mid_age
27,female,master's,junior hr generalist,2,42000,0.07407407407407407,junior,junior
39,male,master's,senior hr generalist,11,100000,0.28205128205128205,senior,mid_age
23,female,bachelor's,junior hr coordinator,1,32000,0.043478260869565216,junior,junior
42,male,phd,human resources director,14,130000,0.3333333333333333,senior,mid_age
28,male,high school,junior web developer,2,43000,0.07142857142857142,junior,junior
25,female,high school,junior hr coordinator,1,32000,0.04,junior,junior
27,female,bachelor's,junior software engineer,1,45000,0.037037037037037035,junior,junior
33,male,master's,senior data scientist,8,120000,0.24242424242424243,mid,mid_age
29,female,bachelor's,marketing coordinator,3,55000,0.10344827586206896,mid,junior
31,male,bachelor's,junior marketing manager,5,70000,0.16129032258064516,mid,mid_age
38,female,phd,senior research scientist,12,140000,0.3157894736842105,senior,mid_age
25,male,high school,junior sales associate,1,30000,0.04,junior,junior
32,female,master's,senior software engineer,7,100000,0.21875,mid,mid_age
27,male,bachelor's,junior data analyst,2,50000,0.07407407407407407,junior,junior
29,female,bachelor's,junior marketing manager,3,55000,0.10344827586206896,mid,junior
35,male,phd,senior research scientist,10,130000,0.2857142857142857,senior,mid_age
26,female,bachelor's,junior software engineer,1,45000,0.038461538461538464,junior,junior
28,female,bachelor's,junior software engineer,2,48000,0.07142857142857142,junior,junior
36,male,master's,senior data scientist,9,125000,0.25,mid,mid_age
30,female,bachelor's,marketing coordinator,4,57000,0.13333333333333333,mid,mid_age
32,male,bachelor's,junior marketing manager,6,72000,0.1875,mid,mid_age
39,female,phd,senior research scientist,13,145000,0.3333333333333333,senior,mid_age
26,male,high school,junior sales associate,2,31000,0.07692307692307693,junior,junior
33,female,master's,senior software engineer,8,105000,0.24242424242424243,mid,mid_age
28,male,bachelor's,junior data analyst,3,52000,0.10714285714285714,mid,junior
30,female,bachelor's,junior marketing manager,4,57000,0.13333333333333333,mid,mid_age
36,male,phd,senior research scientist,11,135000,0.3055555555555556,senior,mid_age
27,female,bachelor's,junior software engineer,2,48000,0.07407407407407407,junior,junior
34,male,master's,senior data scientist,9,125000,0.2647058823529412,mid,mid_age
26,male,bachelor's,senior product marketing manager,5,85000,0.19230769230769232,mid,junior
28,female,master's,marketing manager,7,110000,0.25,mid,junior
34,male,phd,director of marketing,12,170000,0.35294117647058826,senior,mid_age
31,male,bachelor's,sales director,9,140000,0.2903225806451613,mid,mid_age
24,female,high school,sales associate,1,30000,0.041666666666666664,junior,junior
29,male,bachelor's,digital marketing manager,6,95000,0.20689655172413793,mid,junior
27,female,master's,content marketing manager,4,80000,0.14814814814814814,mid,junior
33,male,phd,sales director,10,155000,0.30303030303030304,senior,mid_age
21,female,high school,junior sales representative,0,25000,0.0,junior,junior
36,male,bachelor's,sales manager,11,160000,0.3055555555555556,senior,mid_age
25,female,bachelor's,marketing manager,3,65000,0.12,mid,junior
30,male,master's,financial manager,7,120000,0.23333333333333334,mid,mid_age
28,female,phd,director of marketing,6,105000,0.21428571428571427,mid,junior
22,female,high school,sales associate,0,25000,0.0,junior,junior
45,male,bachelor's,financial manager,21,250000,0.4666666666666667,senior,senior
31,female,master's,content marketing manager,8,120000,0.25806451612903225,mid,mid_age
28,male,bachelor's,digital marketing manager,4,80000,0.14285714285714285,mid,junior
29,male,bachelor's,senior product marketing manager,6,100000,0.20689655172413793,mid,junior
35,female,phd,director of marketing,12,170000,0.34285714285714286,senior,mid_age
27,male,high school,sales representative,3,50000,0.1111111111111111,mid,junior
33,female,bachelor's,marketing manager,9,140000,0.2727272727272727,mid,mid_age
25,female,bachelor's,marketing manager,2,55000,0.08,junior,junior
29,female,master's,content marketing manager,4,80000,0.13793103448275862,mid,junior
23,male,bachelor's,software engineer,1,60000,0.043478260869565216,junior,junior
39,female,master's,marketing manager,12,150000,0.3076923076923077,senior,mid_age
28,male,bachelor's,financial analyst,4,80000,0.14285714285714285,mid,junior
31,female,phd,research scientist,8,120000,0.25806451612903225,mid,mid_age
35,male,bachelor's,project manager,10,130000,0.2857142857142857,senior,mid_age
27,female,bachelor's,graphic designer,2,50000,0.07407407407407407,junior,junior
42,male,master's,senior software engineer,18,180000,0.42857142857142855,senior,mid_age
29,female,bachelor's,digital marketing specialist,3,60000,0.10344827586206896,mid,junior
33,male,bachelor's,marketing manager,7,110000,0.21212121212121213,mid,mid_age
24,female,high school,sales associate,0,25000,0.0,junior,junior
30,male,master's,financial analyst,6,100000,0.2,mid,mid_age
26,female,bachelor's,social media manager,3,55000,0.11538461538461539,mid,junior
32,male,phd,data scientist,9,140000,0.28125,mid,mid_age
22,female,high school,receptionist,0,25000,0.0,junior,junior
37,male,bachelor's,product manager,12,150000,0.32432432432432434,senior,mid_age
38,female,master's,marketing director,14,170000,0.3684210526315789,senior,mid_age
25,male,bachelor's,junior software engineer,1,55000,0.04,junior,junior
29,female,bachelor's,marketing coordinator,4,65000,0.13793103448275862,mid,junior
27,male,bachelor's,product designer,3,60000,0.1111111111111111,mid,junior
34,female,phd,research director,10,150000,0.29411764705882354,senior,mid_age
26,male,bachelor's,marketing analyst,2,50000,0.07692307692307693,junior,junior
31,female,master's,financial manager,7,120000,0.22580645161290322,mid,mid_age
28,male,bachelor's,software engineer,3,85000,0.10714285714285714,mid,junior
36,female,master's,marketing director,11,160000,0.3055555555555556,senior,mid_age
25,male,bachelor's,financial analyst,1,55000,0.04,junior,junior
29,female,phd,data scientist,5,100000,0.1724137931034483,mid,junior
33,male,bachelor's,project manager,8,120000,0.24242424242424243,mid,mid_age
43,male,master's,senior software engineer,19,185000,0.4418604651162791,senior,mid_age
30,female,bachelor's,digital marketing specialist,4,65000,0.13333333333333333,mid,mid_age
34,male,bachelor's,marketing manager,9,130000,0.2647058823529412,mid,mid_age
25,female,high school,sales associate,0,25000,0.0,junior,junior
31,male,master's,financial analyst,6,100000,0.1935483870967742,mid,mid_age
27,female,bachelor's,social media manager,3,55000,0.1111111111111111,mid,junior
33,male,phd,research scientist,10,150000,0.30303030303030304,senior,mid_age
23,female,high school,receptionist,0,25000,0.0,junior,junior
38,male,bachelor's,product manager,13,160000,0.34210526315789475,senior,mid_age
39,female,master's,marketing manager,14,170000,0.358974358974359,senior,mid_age
26,male,bachelor's,junior software engineer,1,55000,0.038461538461538464,junior,junior
30,female,bachelor's,marketing coordinator,4,65000,0.13333333333333333,mid,mid_age
28,male,bachelor's,product designer,3,60000,0.10714285714285714,mid,junior
35,female,phd,research director,11,160000,0.3142857142857143,senior,mid_age
27,male,bachelor's,marketing analyst,2,50000,0.07407407407407407,junior,junior
32,female,master's,financial manager,8,120000,0.25,mid,mid_age
27,male,bachelor's,software engineer,3,85000,0.1111111111111111,mid,junior
35,female,master's,marketing director,11,160000,0.3142857142857143,senior,mid_age
24,male,bachelor's,financial analyst,1,55000,0.041666666666666664,junior,junior
28,female,phd,data scientist,5,100000,0.17857142857142858,mid,junior
32,male,bachelor's,project manager,8,120000,0.25,mid,mid_age
26,female,bachelor's,graphic designer,2,50000,0.07692307692307693,junior,junior
41,male,master's,senior software engineer,19,185000,0.4634146341463415,senior,mid_age
29,female,bachelor's,digital marketing specialist,4,65000,0.13793103448275862,mid,junior
33,male,bachelor's,marketing manager,9,130000,0.2727272727272727,mid,mid_age
32,male,phd,research scientist,10,150000,0.3125,senior,mid_age
37,male,bachelor's,product manager,13,160000,0.35135135135135137,senior,mid_age
38,female,master's,marketing manager,14,170000,0.3684210526315789,senior,mid_age
27,male,bachelor's,junior software engineer,1,55000,0.037037037037037035,junior,junior
31,female,bachelor's,marketing coordinator,4,65000,0.12903225806451613,mid,mid_age
29,male,bachelor's,product designer,3,60000,0.10344827586206896,mid,junior
34,female,phd,research director,11,160000,0.3235294117647059,senior,mid_age
31,female,master's,financial manager,8,120000,0.25806451612903225,mid,mid_age
26,female,bachelor's,social media man,7,100000,0.2692307692307692,mid,junior
31,male,bachelor's,software engineer,7,120000,0.22580645161290322,mid,mid_age
33,male,master's,marketing manager,9,130000,0.2727272727272727,mid,mid_age
29,female,high school,customer service representative,3,35000,0.10344827586206896,mid,junior
36,male,phd,research scientist,13,160000,0.3611111111111111,senior,mid_age
27,female,bachelor's,marketing coordinator,2,50000,0.07407407407407407,junior,junior
31,male,bachelor's,project manager,6,100000,0.1935483870967742,mid,mid_age
28,female,master's,financial analyst,4,80000,0.14285714285714285,mid,junior
25,male,bachelor's,software engineer,1,60000,0.04,junior,junior
30,female,bachelor's,sales manager,5,90000,0.16666666666666666,mid,mid_age
34,male,phd,research director,11,170000,0.3235294117647059,senior,mid_age
28,female,bachelor's,marketing analyst,3,60000,0.10714285714285714,mid,junior
32,male,bachelor's,product manager,7,120000,0.21875,mid,mid_age
24,female,high school,receptionist,0,25000,0.0,junior,junior
37,male,master's,marketing director,14,180000,0.3783783783783784,senior,mid_age
39,female,bachelor's,financial manager,16,200000,0.41025641025641024,senior,mid_age
26,male,bachelor's,product designer,2,50000,0.07692307692307693,junior,junior
31,female,phd,data scientist,8,140000,0.25806451612903225,mid,mid_age
29,male,bachelor's,marketing analyst,4,70000,0.13793103448275862,mid,junior
33,female,master's,marketing manager,9,130000,0.2727272727272727,mid,mid_age
27,male,bachelor's,software engineer,3,80000,0.1111111111111111,mid,junior
36,female,phd,research scientist,12,160000,0.3333333333333333,senior,mid_age
25,male,bachelor's,product manager,1,55000,0.04,junior,junior
30,female,bachelor's,marketing coordinator,5,85000,0.16666666666666666,mid,mid_age
28,female,bachelor's,marketing coordinator,3,60000,0.10714285714285714,mid,junior
33,male,master's,software engineer,9,120000,0.2727272727272727,mid,mid_age
26,female,bachelor's,graphic designer,1,45000,0.038461538461538464,junior,junior
29,male,bachelor's,product manager,5,80000,0.1724137931034483,mid,junior
35,female,phd,research scientist,11,150000,0.3142857142857143,senior,mid_age
27,male,bachelor's,software engineer,2,65000,0.07407407407407407,junior,junior
31,female,bachelor's,marketing manager,7,100000,0.22580645161290322,mid,mid_age
28,male,master's,financial analyst,4,90000,0.14285714285714285,mid,junior
24,female,bachelor's,marketing analyst,0,40000,0.0,junior,junior
30,male,bachelor's,project manager,6,110000,0.2,mid,mid_age
34,female,phd,research director,12,170000,0.35294117647058826,senior,mid_age
27,male,bachelor's,software engineer,3,75000,0.1111111111111111,mid,junior
33,female,master's,marketing manager,8,120000,0.24242424242424243,mid,mid_age
25,female,high school,customer service representative,1,30000,0.04,junior,junior
36,male,phd,research scientist,13,180000,0.3611111111111111,senior,mid_age
39,female,bachelor's,financial manager,15,200000,0.38461538461538464,senior,mid_age
26,male,bachelor's,product designer,1,50000,0.038461538461538464,junior,junior
28,male,bachelor's,marketing analyst,3,65000,0.10714285714285714,mid,junior
32,female,bachelor's,product manager,7,110000,0.21875,mid,mid_age
24,male,high school,delivery driver,0,28000,0.0,junior,junior
37,male,master's,marketing director,14,190000,0.3783783783783784,senior,mid_age
39,female,bachelor's,financial manager,16,210000,0.41025641025641024,senior,mid_age
26,male,bachelor's,product designer,2,55000,0.07692307692307693,junior,junior
36,female,phd,research scientist,12,170000,0.3333333333333333,senior,mid_age
25,male,bachelor's,product manager,1,60000,0.04,junior,junior
30,female,bachelor's,marketing coordinator,5,90000,0.16666666666666666,mid,mid_age
34,male,phd,research director,11,160000,0.3235294117647059,senior,mid_age
29,male,bachelor's,software engineer,3,75000,0.10344827586206896,mid,junior
32,female,master's,marketing manager,8,120000,0.25,mid,mid_age
27,male,bachelor's,product manager,2,65000,0.07407407407407407,junior,junior
30,female,phd,data scientist,6,100000,0.2,mid,mid_age
36,male,bachelor's,financial analyst,11,150000,0.3055555555555556,senior,mid_age
27,male,phd,marketing coordinator,7,120000,0.25925925925925924,mid,junior
33,male,master's,software engineer,8,120000,0.24242424242424243,mid,mid_age
27,female,bachelor's,product manager,2,65000,0.07407407407407407,junior,junior
30,male,phd,data scientist,6,100000,0.2,mid,mid_age
36,female,bachelor's,financial analyst,11,150000,0.3055555555555556,senior,mid_age
29,male,bachelor's,marketing analyst,3,65000,0.10344827586206896,mid,junior
32,female,master's,software engineer,9,120000,0.28125,mid,mid_age
26,male,bachelor's,graphic designer,1,45000,0.038461538461538464,junior,junior
29,female,bachelor's,product manager,5,80000,0.1724137931034483,mid,junior
35,male,phd,research scientist,11,150000,0.3142857142857143,senior,mid_age
34,male,master's,software engineer,9,125000,0.2647058823529412,mid,mid_age
28,female,bachelor's,product manager,3,70000,0.10714285714285714,mid,junior
31,male,phd,data scientist,7,110000,0.22580645161290322,mid,mid_age
37,female,bachelor's,financial analyst,12,160000,0.32432432432432434,senior,mid_age
30,male,bachelor's,marketing analyst,4,75000,0.13333333333333333,mid,mid_age
33,female,master's,software engineer,8,120000,0.24242424242424243,mid,mid_age
27,male,bachelor's,graphic designer,2,50000,0.07407407407407407,junior,junior
30,female,bachelor's,product manager,5,85000,0.16666666666666666,mid,mid_age
36,male,phd,research scientist,11,155000,0.3055555555555556,senior,mid_age
28,male,bachelor's,software engineer,3,70000,0.10714285714285714,mid,junior
32,female,bachelor's,marketing manager,8,115000,0.25,mid,mid_age
29,male,master's,financial analyst,5,95000,0.1724137931034483,mid,junior
25,female,bachelor's,marketing analyst,0,40000,0.0,junior,junior
31,male,bachelor's,project manager,6,115000,0.1935483870967742,mid,mid_age
35,female,phd,research director,12,175000,0.34285714285714286,senior,mid_age
33,female,master's,marketing manager,9,135000,0.2727272727272727,mid,mid_age
29,male,bachelor's,marketing analyst,4,75000,0.13793103448275862,mid,junior
36,male,phd,research scientist,13,185000,0.3611111111111111,senior,mid_age
40,female,bachelor's,financial manager,15,210000,0.375,senior,mid_age
27,male,bachelor's,product designer,1,45000,0.037037037037037035,junior,junior
32,female,phd,data scientist,9,145000,0.28125,mid,mid_age
28,male,bachelor's,marketing analyst,3,70000,0.10714285714285714,mid,junior
32,female,bachelor's,product manager,7,120000,0.21875,mid,mid_age
38,male,master's,marketing director,14,195000,0.3684210526315789,senior,mid_age
40,female,bachelor's,financial manager,16,215000,0.4,senior,mid_age
27,male,bachelor's,product designer,2,55000,0.07407407407407407,junior,junior
36,female,phd,research scientist,13,185000,0.3611111111111111,senior,mid_age
30,female,bachelor's,marketing coordinator,5,95000,0.16666666666666666,mid,mid_age
34,male,phd,research director,12,170000,0.35294117647058826,senior,mid_age
28,female,bachelor's,marketing analyst,3,65000,0.10714285714285714,mid,junior
26,female,master's,software engineer,2,75000,0.07692307692307693,junior,junior
39,male,phd,research scientist,14,185000,0.358974358974359,senior,mid_age
32,female,bachelor's,marketing manager,7,120000,0.21875,mid,mid_age
28,male,bachelor's,graphic designer,3,60000,0.10714285714285714,mid,junior
35,female,master's,data scientist,10,145000,0.2857142857142857,senior,mid_age
33,female,master's,product manager,8,135000,0.24242424242424243,mid,mid_age
27,male,bachelor's,software engineer,2,70000,0.07407407407407407,junior,junior
36,female,phd,research director,12,175000,0.3333333333333333,senior,mid_age
29,male,bachelor's,sales associate,2,45000,0.06896551724137931,junior,junior
