Unnamed: 0,Date,Subcategory,Note,Amount,Income/Expense,Currency,Amount_log,Amount_scaled,Type_Encoded,Month,Day,DayOfWeek,Is_Egyptian_Weekend,Quarter,Month_Part,Category_apparel,Category_beauty,Category_bonus,Category_cook,Category_culture,Category_dividend earned on shares,Category_documents,Category_education,Category_equity mutual fund a,Category_equity mutual fund b,Category_equity mutual fund c,Category_equity mutual fund d,Category_equity mutual fund e,Category_equity mutual fund f,Category_family,Category_festivals,Category_fixed deposit,Category_food,Category_garbage disposal,Category_gift,Category_gpay reward,Category_grooming,Category_health,Category_household,Category_interest,Category_investment,Category_life insurance,Category_maid,Category_maturity amount,Category_money transfer,Category_other,Category_petty cash,Category_public provident fund,Category_recurring deposit,Category_rent,Category_salary,Category_saving bank account 1,Category_saving bank account 2,Category_scrap,Category_self-development,Category_share market,Category_small cap fund 1,Category_small cap fund 2,Category_social life,Category_subscription,Category_tax refund,Category_tourism,Category_transportation,Category_water (jar /tanker),Mode_credit card,Mode_debit card,Mode_equity mutual fund a,Mode_equity mutual fund b,Mode_equity mutual fund c,Mode_equity mutual fund d,Mode_fixed deposit,Mode_recurring deposit,Mode_saving bank account 1,Mode_saving bank account 2,Mode_share market trading
1874,2016-09-13 09:48:13,eating out,riverdine date,845.0,Expense,INR,6.740519359606223,0.49793507256312725,0,9,13,1,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1875,2016-09-12 00:00:00,grocery,bread,35.0,Expense,INR,3.58351893845611,0.21930920829028266,0,9,12,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1876,2016-09-12 00:00:00,milk,half liter buffalo,35.0,Expense,INR,3.58351893845611,0.21930920829028266,0,9,12,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1877,2016-09-12 00:00:00,snacks,vanilla ice cream cups 2,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,9,12,0,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1878,2016-09-11 00:00:00,grocery,badishop,70.0,Expense,INR,4.2626798770413155,0.2792495878435806,0,9,11,6,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1879,2016-09-11 00:00:00,milk,half liter buffalo,35.0,Expense,INR,3.58351893845611,0.21930920829028266,0,9,11,6,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1880,2016-09-11 00:00:00,auto,meghdoot to plaza,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,9,11,6,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1881,2016-09-10 00:00:00,rd,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,9,10,5,1,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1882,2016-09-10 00:00:00,mutual fund,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,9,10,5,1,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1883,2016-09-09 00:00:00,milk,1lit buffalo milk,70.0,Expense,INR,4.2626798770413155,0.2792495878435806,0,9,9,4,1,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1884,2016-09-08 00:00:00,beverage,cold coffee,30.0,Expense,INR,3.4339872044851463,0.20611205813003702,0,9,8,3,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1885,2016-09-08 00:00:00,grocery,bread,20.0,Expense,INR,3.044522437723423,0.17173925395940143,0,9,8,3,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1886,2016-09-08 00:00:00,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,9,8,3,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1887,2016-09-07 00:00:00,eggs,1 dozen,72.0,Expense,INR,4.290459441148391,0.2817013154412719,0,9,7,2,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1888,2016-09-07 00:00:00,mutual fund,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,9,7,2,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1889,2016-09-06 00:00:00,travels,Place 6 to Place 2,598.5,Expense,INR,6.396095974467569,0.46753746389727996,0,9,6,1,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1890,2016-09-05 00:00:00,rd,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,9,5,0,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1891,2016-09-05 00:00:00,mutual fund,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,9,5,0,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1892,2016-09-01 00:00:00,travels,Place 2 to mum,750.0,Expense,INR,6.621405651764134,0.4874225114713063,0,9,1,3,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1893,2016-09-01 00:00:00,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,9,1,3,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1894,2016-09-01 00:00:00,public provident fund,Unknown,10000.0,Expense,INR,9.210440366976517,0.7159217002346858,0,9,1,3,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1895,2016-09-01 00:00:00,unknown,Unknown,10000.0,Expense,INR,9.210440366976517,0.7159217002346858,0,9,1,3,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1896,2016-08-31 15:47:44,unknown,From workplace ,63894.0,Income,INR,11.064996390042804,0.879598357135798,1,8,31,2,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1897,2016-08-29 11:41:25,ganesh pujan,Ganesh idol,361.0,Expense,INR,5.8916442118257715,0.423016307863089,0,8,29,0,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1898,2016-08-29 10:48:48,kitchen,boric powder,40.0,Expense,INR,3.713572066704308,0.23078724453531435,0,8,29,0,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1899,2016-08-29 10:48:20,toiletries,lizol,98.0,Expense,INR,4.59511985013459,0.30858958228938765,0,8,29,0,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1900,2016-08-24 07:38:04,rakshabandhan,rakshabandhan ovalni ,500.0,Expense,INR,6.2166061010848646,0.4516963126689059,0,8,24,2,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1901,2016-08-23 17:25:23,pocket money,Unknown,2000.0,Expense,INR,7.601402334583733,0.5739136062794779,0,8,23,1,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1902,2016-08-22 13:22:05,rakshabandhan,rakshabandhan ovalni ,500.0,Expense,INR,6.2166061010848646,0.4516963126689059,0,8,22,0,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1903,2016-08-21 08:54:35,unknown,earphones,100.0,Expense,INR,4.61512051684126,0.3103547714891879,0,8,21,6,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1904,2016-08-18 14:19:25,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,8,18,3,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1905,2016-08-14 16:13:29,unknown,pens,5.0,Expense,INR,1.791759469228055,0.061174756568908625,0,8,14,6,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1906,2016-08-14 16:12:49,saloon,hair cut,100.0,Expense,INR,4.61512051684126,0.3103547714891879,0,8,14,6,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1907,2016-08-11 00:00:00,lic,Life Insurance,11286.0,Expense,INR,9.331406899955626,0.7265977852214326,0,8,11,3,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1908,2016-08-10 00:00:00,rd,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,8,10,2,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1909,2016-08-10 00:00:00,mutual fund,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,8,10,2,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1910,2016-08-09 00:00:00,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,8,9,1,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1911,2016-08-07 00:00:00,mutual fund,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,8,7,6,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1912,2016-08-07 00:00:00,exam fee,PET Psychology,750.0,Expense,INR,6.621405651764134,0.4874225114713063,0,8,7,6,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1913,2016-08-05 00:00:00,rd,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,8,5,4,1,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1914,2016-08-05 00:00:00,mutual fund,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,8,5,4,1,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1915,2016-08-04 00:00:00,misc,ipad cover,260.0,Expense,INR,5.564520407322694,0.3941454999457792,0,8,4,3,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1916,2016-08-01 00:00:00,public provident fund,Unknown,10000.0,Expense,INR,9.210440366976517,0.7159217002346858,0,8,1,0,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1917,2016-08-01 00:00:00,unknown,Unknown,15000.0,Expense,INR,9.61587214452889,0.7517036971794478,0,8,1,0,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1918,2016-07-31 18:51:58,unknown,From workplace ,51556.0,Income,INR,10.850443270721076,0.8606626459135382,1,7,31,6,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1919,2016-07-31 18:50:51,unknown,frame for specs,250.0,Expense,INR,5.5254529391317835,0.39069754123892586,0,7,31,6,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1920,2016-07-25 10:48:49,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,7,25,0,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1921,2016-07-21 16:33:04,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,7,21,3,0,3,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1922,2016-07-20 07:03:14,mobile service provider,Mobile Service Provider recharge 365 days,2599.0,Expense,INR,7.8632667240095735,0.5970248454599512,0,7,20,2,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1923,2016-07-13 10:21:25,medicine,citrizen + crocine,10.0,Expense,INR,2.3978952727983707,0.11467019198445684,0,7,13,2,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1924,2016-07-12 00:00:00,rd,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,7,12,1,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1925,2016-07-12 00:00:00,mutual fund,Mutual fund C,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,7,12,1,0,3,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1926,2016-07-07 00:00:00,mutual fund,Mutual fund B,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,7,7,3,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1927,2016-07-05 00:00:00,rd,Unknown,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,7,5,1,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1928,2016-07-05 00:00:00,mutual fund,Mutual fund A,1000.0,Expense,INR,6.90875477931522,0.5127829448990605,0,7,5,1,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1929,2016-07-05 00:00:00,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,7,5,1,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1930,2016-07-04 00:00:00,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,7,4,0,0,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1931,2016-07-01 00:00:00,misc,Family Mobile Service Provider recharge,2599.0,Expense,INR,7.8632667240095735,0.5970248454599512,0,7,1,4,1,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1932,2016-07-01 00:00:00,public provident fund,Unknown,10000.0,Expense,INR,9.210440366976517,0.7159217002346858,0,7,1,4,1,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1933,2016-07-01 00:00:00,unknown,Unknown,15000.0,Expense,INR,9.61587214452889,0.7517036971794478,0,7,1,4,1,3,Start,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1934,2016-06-30 11:40:50,unknown,interest paid,740.0,Income,INR,6.608000625296087,0.4862394305124829,1,6,30,3,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1935,2016-06-30 11:40:50,unknown,pan card application,106.9,Expense,INR,4.681204872264089,0.31618714658842584,0,6,30,3,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1936,2016-06-30 08:20:12,unknown,From workplace ,51544.0,Income,INR,10.850210491530484,0.8606421016327301,1,6,30,3,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1937,2016-06-27 17:09:47,travels,Chalisgaon to Baroda return,3200.0,Expense,INR,8.071218539969863,0.6153779486337337,0,6,27,0,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1938,2016-06-27 10:10:57,mobile service provider,Unknown,251.0,Expense,INR,5.529429087511423,0.3910484622496841,0,6,27,0,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1939,2016-06-23 12:02:39,amazon prime,Amazon prime subscription,995.0,Expense,INR,6.903747257584598,0.5123409984676592,0,6,23,3,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1940,2016-06-22 11:20:48,mobile service provider,Mobile Service Provider sim card porting,350.0,Expense,INR,5.860786223465865,0.42029288926013303,0,6,22,2,0,2,End,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1941,2016-06-20 22:19:27,snacks,icecream,140.0,Expense,INR,4.948759890378168,0.3398006208417533,0,6,20,0,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1942,2016-06-19 18:49:52,grocery,grocery,600.0,Expense,INR,6.398594934535208,0.4677580134112947,0,6,19,6,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1943,2016-06-19 17:10:49,exam fee,Family exam form,905.0,Expense,INR,6.80903930604298,0.503982404444355,0,6,19,6,0,2,Middle,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
